Date,Values,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
18/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,22.0,33.0,33.0,11.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,11.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,22.0,22.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,55.0,33.0,33.0,11.0,11.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,33.0,33.0,11.0,11.0,11.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,33.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,22.0,22.0,11.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,33.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,55.0,33.0,33.0,11.0,0.0,22.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,198.0,198.0,154.0,88.0,88.0,77.0,66.0,55.0,55.0,44.0,44.0,33.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,110.0,33.0,33.0,143.0,143.0,176.0,121.0,77.0,88.0,77.0,77.0,77.0,66.0,66.0,77.0,55.0,66.0,44.0,44.0,11.0,22.0,33.0,33.0,33.0,44.0,44.0,22.0,44.0,44.0,44.0,22.0,44.0,22.0,44.0,33.0,44.0,33.0,22.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/09/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,99.0,77.0,33.0,44.0,33.0,11.0,33.0,22.0,22.0,11.0,0.0,0.0,0.0,66.0,33.0,165.0,110.0,253.0,143.0,176.0,176.0,143.0,132.0,88.0,121.0,110.0,110.0,99.0,88.0,77.0,88.0,77.0,121.0,66.0,77.0,99.0,55.0,44.0,77.0,55.0,66.0,44.0,44.0,33.0,55.0,33.0,44.0,44.0,33.0,55.0,33.0,55.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,11.0,0.0,11.0
03/10/2023,96,22.0,0.0,22.0,11.0,0.0,22.0,11.0,0.0,33.0,11.0,0.0,22.0,11.0,11.0,11.0,22.0,0.0,11.0,11.0,0.0,33.0,0.0,22.0,22.0,0.0,77.0,44.0,33.0,11.0,286.0,242.0,154.0,165.0,143.0,121.0,99.0,143.0,132.0,77.0,55.0,88.0,110.0,77.0,77.0,44.0,55.0,66.0,66.0,55.0,55.0,55.0,33.0,44.0,88.0,55.0,55.0,44.0,33.0,55.0,33.0,33.0,33.0,33.0,55.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/10/2023,96,0.0,0.0,0.0,0.0,44.0,33.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,0.0,0.0,33.0,0.0,0.0,22.0,11.0,0.0,44.0,44.0,22.0,22.0,242.0,209.0,187.0,165.0,143.0,110.0,132.0,132.0,110.0,77.0,44.0,66.0,77.0,66.0,66.0,44.0,33.0,33.0,55.0,33.0,44.0,44.0,44.0,33.0,55.0,33.0,44.0,33.0,44.0,44.0,33.0,33.0,55.0,22.0,44.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,33.0,44.0,22.0,198.0,187.0,143.0,154.0,132.0,66.0,66.0,77.0,66.0,44.0,77.0,55.0,66.0,77.0,77.0,55.0,77.0,22.0,33.0,44.0,44.0,44.0,33.0,44.0,33.0,33.0,55.0,33.0,33.0,44.0,11.0,11.0,11.0,11.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,22.0,22.0,33.0,22.0,66.0,143.0,55.0,22.0,33.0,22.0,0.0,22.0,11.0,11.0,11.0,22.0,11.0,11.0,11.0,11.0,22.0,0.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,0.0,22.0,11.0,11.0,0.0,22.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
08/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,33.0,110.0,77.0,176.0,154.0,132.0,66.0,44.0,55.0,33.0,44.0,55.0,33.0,33.0,33.0,44.0,44.0,44.0,33.0,44.0,22.0,44.0,22.0,11.0,11.0,22.0,11.0,11.0,11.0,22.0,11.0,11.0,11.0,0.0,11.0,22.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,33.0,22.0,11.0,99.0,154.0,88.0,44.0,44.0,44.0,33.0,33.0,44.0,0.0,22.0,11.0,11.0,22.0,11.0,11.0,11.0,22.0,11.0,11.0,33.0,0.0,22.0,11.0,22.0,0.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,33.0,22.0,11.0,286.0,209.0,220.0,198.0,132.0,132.0,143.0,143.0,154.0,110.0,55.0,55.0,99.0,121.0,143.0,110.0,88.0,77.0,99.0,77.0,88.0,99.0,110.0,121.0,33.0,33.0,33.0,55.0,44.0,33.0,33.0,44.0,44.0,33.0,44.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/10/2023,96,0.0,44.0,88.0,22.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,44.0,0.0,0.0,55.0,77.0,55.0,22.0,374.0,231.0,264.0,176.0,187.0,143.0,154.0,165.0,121.0,143.0,143.0,110.0,121.0,132.0,132.0,132.0,132.0,132.0,77.0,88.0,77.0,99.0,66.0,77.0,44.0,44.0,33.0,44.0,33.0,33.0,44.0,55.0,33.0,44.0,44.0,44.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,22.0,0.0,0.0,0.0,0.0,44.0,11.0,55.0,33.0,33.0,11.0,209.0,209.0,209.0,198.0,165.0,165.0,143.0,132.0,165.0,132.0,121.0,110.0,154.0,154.0,99.0,143.0,143.0,132.0,99.0,88.0,110.0,77.0,121.0,77.0,55.0,55.0,44.0,44.0,44.0,44.0,44.0,44.0,55.0,44.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,44.0,0.0
14/10/2023,96,0.0,33.0,0.0,0.0,11.0,22.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,11.0,22.0,0.0,33.0,22.0,0.0,33.0,99.0,55.0,22.0,22.0,44.0,0.0,11.0,44.0,0.0,33.0,11.0,0.0,44.0,0.0,11.0,22.0,11.0,22.0,22.0,0.0,22.0,0.0,0.0,33.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,0.0,22.0,0.0,11.0,11.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,11.0,0.0,33.0,0.0,0.0,33.0,0.0,22.0,0.0,0.0,33.0,0.0,44.0,0.0,11.0,33.0,0.0,33.0,11.0,11.0,22.0
15/10/2023,96,0.0,33.0,0.0,55.0,22.0,0.0,33.0,0.0,22.0,22.0,0.0,33.0,22.0,0.0,44.0,33.0,33.0,0.0,11.0,44.0,22.0,22.0,0.0,33.0,33.0,22.0,33.0,33.0,33.0,22.0,0.0,22.0,22.0,33.0,22.0,0.0,33.0,33.0,0.0,11.0,33.0,11.0,11.0,22.0,11.0,11.0,22.0,0.0,22.0,22.0,0.0,22.0,11.0,11.0,22.0,0.0,22.0,11.0,0.0,33.0,0.0,0.0,44.0,0.0,22.0,22.0,0.0,11.0,33.0,0.0,22.0,11.0,0.0,44.0,22.0,0.0,33.0,0.0,11.0,33.0,0.0,22.0,22.0,0.0,22.0,22.0,0.0,33.0,11.0,0.0,44.0,11.0,11.0,22.0,33.0,22.0
16/10/2023,96,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,22.0,11.0,33.0,11.0,22.0,22.0,22.0,22.0,11.0,22.0,22.0,22.0,11.0,22.0,22.0,110.0,44.0,209.0,176.0,286.0,209.0,220.0,264.0,242.0,165.0,187.0,143.0,176.0,154.0,154.0,154.0,121.0,132.0,143.0,132.0,88.0,143.0,99.0,132.0,99.0,121.0,132.0,132.0,99.0,110.0,110.0,88.0,44.0,44.0,33.0,44.0,66.0,44.0,55.0,55.0,0.0,0.0,11.0,11.0,33.0,22.0,44.0,33.0,33.0,33.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,33.0,11.0,22.0,22.0,22.0,11.0,22.0,22.0,11.0,22.0,22.0,11.0,22.0,22.0
17/10/2023,96,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,22.0,11.0,22.0,22.0,11.0,22.0,11.0,22.0,22.0,11.0,22.0,11.0,22.0,77.0,22.0,22.0,22.0,275.0,231.0,231.0,198.0,176.0,143.0,176.0,154.0,154.0,121.0,154.0,143.0,143.0,132.0,132.0,132.0,154.0,143.0,143.0,132.0,143.0,143.0,66.0,121.0,110.0,55.0,66.0,88.0,44.0,44.0,44.0,44.0,55.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,33.0,22.0,33.0,33.0,11.0,22.0,11.0,22.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,22.0,11.0,22.0,11.0,11.0,22.0
18/10/2023,96,11.0,22.0,22.0,11.0,22.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,44.0,44.0,22.0,22.0,264.0,198.0,220.0,176.0,143.0,143.0,143.0,132.0,143.0,132.0,110.0,121.0,121.0,99.0,132.0,99.0,99.0,77.0,88.0,66.0,77.0,66.0,77.0,88.0,66.0,66.0,66.0,66.0,55.0,33.0,55.0,22.0,66.0,22.0,66.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,22.0,11.0,0.0,11.0,66.0,0.0,0.0,0.0,11.0,0.0,11.0,22.0,0.0,0.0,11.0,11.0,0.0,22.0,0.0,0.0
19/10/2023,96,22.0,22.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,22.0,0.0,11.0,22.0,0.0,11.0,22.0,0.0,11.0,33.0,0.0,11.0,22.0,0.0,11.0,11.0,33.0,44.0,22.0,33.0,275.0,198.0,209.0,165.0,132.0,132.0,121.0,132.0,132.0,121.0,99.0,132.0,77.0,88.0,88.0,66.0,55.0,99.0,121.0,66.0,55.0,99.0,110.0,55.0,55.0,55.0,77.0,44.0,33.0,33.0,44.0,44.0,44.0,33.0,55.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/10/2023,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,0.0,0.0,33.0,11.0,44.0,44.0,33.0,11.0,242.0,176.0,154.0,165.0,143.0,121.0,88.0,143.0,77.0,77.0,66.0,44.0,88.0,143.0,121.0,110.0,77.0,110.0,110.0,132.0,154.0,110.0,121.0,99.0,110.0,121.0,110.0,154.0,55.0,33.0,22.0,44.0,44.0,44.0,33.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,33.0,44.0,22.0,33.0,22.0,33.0,22.0,22.0,22.0,22.0,22.0,11.0,22.0,22.0,22.0,22.0,11.0,33.0,11.0,22.0,11.0,22.0
21/10/2023,96,11.0,22.0,11.0,22.0,22.0,11.0,22.0,22.0,11.0,22.0,22.0,11.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,11.0,22.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,nan,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,44.0,55.0,33.0,nan,nan,0.0,11.0,0.0,0.0,0.0,0.0,11.0,33.0,33.0,33.0,33.0,22.0,33.0,11.0,22.0,22.0,22.0,11.0,22.0,22.0,11.0,22.0,22.0,22.0,11.0,11.0,22.0,22.0,11.0,11.0,22.0,22.0
